prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Cuando Erica y Michelle consiguieron un bocadillo en al jardín, David decidió dar el objeto a",463,1,3,4,5,6,7,20,21,27,28, Kelly, Jorge, Kelly, Kelly, Jorge, Jorge,ablation, su,0.1279,0.0006,0.0003
"Entonces, Pedro y Gloria tuvieron una larga discusión. Después Melissa le dijo a",805,1,4,5,6,7,8,18,19,21,22, Kenneth, Carmen, Kenneth, Kenneth, Carmen, Carmen,ablation, Pedro,0.4473,0.0005,0.0001
"Entonces, Daniel y Andrea tuvieron una larga discusión. Después Roberto le dijo a",808,1,4,5,6,7,8,18,19,21,22, Sergio, Martin, Sergio, Sergio, Martin, Martin,ablation, Daniel,0.3242,0.0002,0.0012
"Después del almuerzo, Hugo y Alejandro fueron al restaurante. Michelle le dio un beso a",657,1,8,9,10,11,12,16,17,22,23, Martin, Rafael, Martin, Martin, Rafael, Rafael,ablation, Hugo,0.5664,0.0006,0.0001
"Entonces, Marcos y Travis tuvieron una larga discusión. Después Ivan le dijo a",807,1,4,5,6,7,8,18,19,21,22, Laura, Kevin, Laura, Laura, Kevin, Kevin,ablation, Marcos,0.3867,0.0014,0.0005
"Entonces, Travis y Kristen estaban trabajando en a la oficina. Luis decidió darle un bocadillo a",175,1,4,5,6,7,8,17,18,28,29, José, Victor, José, José, Victor, Victor,ablation, su,0.3105,0.0003,0.0003
Los amigos Tiffany y Jonathan encontraron un anillo en a la estación. Cristina se lo dio a,952,1,3,4,5,6,7,17,18,21,22, Alejandro, Mario, Alejandro, Alejandro, Mario, Mario,ablation, su,0.334,0.0001,0.0003
"Entonces, Luis y Jonathan tuvieron una larga discusión, y después Nicole le dijo a",288,1,4,5,6,7,8,19,20,22,23, Sergio, Laura, Sergio, Sergio, Laura, Laura,ablation, Luis,0.3789,0.0021,0.0006
"Mientras Pedro y Vanessa iban a la oficina, Lisa le dio un ordenador a",620,1,3,4,5,6,7,13,14,19,20, Bruno, Michelle, Bruno, Bruno, Michelle, Michelle,ablation, Pedro,0.249,0.0005,0.0007
"Entonces, Samantha y Felix estaban pensando en ir a la oficina. Lindsay quería darle un hueso a",234,1,4,5,6,7,8,18,19,26,27, Carlos, Jaime, Carlos, Carlos, Jaime, Jaime,eval, su,0.3047,0.0001,0.0006
Los amigos Ricardo y Alison encontraron un beso en a la tienda. Leo se lo dio a,897,1,3,4,5,6,7,17,18,21,22, Martin, Gloria, Martin, Martin, Gloria, Gloria,ablation, su,0.2012,0.0002,0.0002
"Entonces, Vanessa y Jesse fueron a la casa. Erica le dio un refresco a",54,1,4,5,6,7,8,12,13,18,19, Alejandro, Pablo, Alejandro, Alejandro, Pablo, Pablo,ablation, Vanessa,0.4453,0.0001,0.0002
"Más tarde, Max y Michelle fueron a la casa. Courtney le dio un refresco a",758,1,5,6,7,8,9,13,14,19,20, Rafael, Gabriel, Rafael, Rafael, Gabriel, Gabriel,ablation, Max,0.4355,0.0,0.0
"Entonces, Jennifer y Jesse estaban pensando en ir a la tienda. Manuel quería darle un bocadillo a",199,1,4,5,6,7,8,18,19,28,29, Antonio, Hugo, Antonio, Antonio, Hugo, Hugo,ablation, su,0.3965,0.0002,0.0003
"Después del almuerzo, Max y Michelle fueron a la tienda. Ivan le dio un anillo a",640,1,8,9,10,11,12,17,18,23,24, José, Roberto, José, José, Roberto, Roberto,ablation, Max,0.4531,0.0,0.0002
"Cuando Leo y Diego consiguieron un bocadillo en a la tienda, Hector decidió dar el objeto a",455,1,3,4,5,6,7,20,21,27,28, Rafael, José, Rafael, Rafael, José, José,ablation, su,0.1436,0.0016,0.0008
"Mientras Joel y Hector iban a la casa, Courtney le dio un refresco a",630,1,3,4,5,6,7,12,13,18,19, Bruno, Tiffany, Bruno, Bruno, Tiffany, Tiffany,ablation, Joel,0.207,0.0003,0.0001
"Entonces, Hector y Julia tuvieron una larga discusión. Después Joel le dijo a",770,1,4,5,6,7,8,18,19,21,22, Victor, Bryan, Victor, Victor, Bryan, Bryan,ablation, Hector,0.4453,0.0001,0.0025
"Entonces, Sean y Victor tuvieron una larga discusión, y después Max le dijo a",283,1,4,5,6,7,8,19,20,22,23, Ana, Oscar, Ana, Ana, Oscar, Oscar,circuit, Victor,0.2676,0.0003,0.0006
"Entonces, Gloria y Kevin se divirtieron mucho en al jardín. Sean le dio un collar a",77,1,4,5,6,7,8,18,19,23,24, Ana, Kelly, Ana, Ana, Kelly, Kelly,circuit, su,0.2207,0.0004,0.0001
"Entonces, Sean y Daniel estaban pensando en ir a la tienda. Ricardo quería darle un beso a",193,1,4,5,6,7,8,18,19,26,27, Lola, Eric, Lola, Lola, Eric, Eric,ablation, su,0.2344,0.0005,0.0001
"Después del almuerzo, Kimberly y Antonio fueron al restaurante. Luis le dio un balón a",659,1,8,9,10,11,12,16,17,22,23, Rosa, Kenneth, Rosa, Rosa, Kenneth, Kenneth,ablation, Antonio,0.2656,0.0011,0.0002
"Después de que Lindsay y Amanda fueran al hospital, Jennifer le dio un beso a",353,1,5,6,7,8,9,13,14,19,20, Sergio, Victor, Sergio, Sergio, Victor, Victor,eval, su,0.3184,0.0001,0.0001
"Cuando Travis y Antonio consiguieron un beso en a la casa, Alicia decidió dar el objeto a",497,1,3,4,5,6,7,17,18,24,25, Rosa, Gabriel, Rosa, Rosa, Gabriel, Gabriel,ablation, su,0.1445,0.0004,0.0002
"Entonces, Amanda y Felix tuvieron una larga discusión. Después Lisa le dijo a",780,1,4,5,6,7,8,18,19,21,22, Laura, Gabriel, Laura, Laura, Gabriel, Gabriel,ablation, Amanda,0.4141,0.0001,0.0003
"Entonces, Lucas y Erin estaban trabajando en a la estación. Max decidió darle un ordenador a",188,1,4,5,6,7,8,17,18,26,27, Paula, Jonathan, Paula, Paula, Jonathan, Jonathan,ablation, Lucas,0.3906,0.0002,0.0002
"Cuando Melissa y Jennifer consiguieron un balón en a la estación, Ricardo decidió dar el objeto a",507,1,3,4,5,6,7,18,19,25,26, Andrea, Sara, Andrea, Andrea, Sara, Sara,ablation, su,0.1689,0.0009,0.0009
"Cuando Tiffany y Manuel consiguieron un beso en a la tienda, Julia decidió dárselo a",385,1,3,4,5,6,7,18,19,25,26, Rafael, Bryan, Rafael, Rafael, Bryan, Bryan,ablation, su,0.2432,0.001,0.0019
"Entonces, Jennifer y Jaime estaban pensando en ir a la estación. Melissa quería darle un collar a",253,1,4,5,6,7,8,18,19,25,26, Laura, María, Laura, Laura, María, María,ablation, su,0.293,0.0008,0.0015
"Entonces, Max y Erin tuvieron una larga discusión, y después Alicia le dijo a",273,1,4,5,6,7,8,19,20,22,23, Rafael, Gloria, Rafael, Rafael, Gloria, Gloria,ablation, Max,0.4785,0.0001,0.0
"Después de que Max y Erin fueran al jardín, Julia le dio un balón a",331,1,5,6,7,8,9,15,16,21,22, Kenneth, Elena, Kenneth, Kenneth, Elena, Elena,ablation, Max,0.3809,0.0001,0.0
"Entonces, Tiffany y Bryan se divirtieron mucho en a la estación. Leo le dio un collar a",125,1,4,5,6,7,8,18,19,23,24, Antonio, Pablo, Antonio, Antonio, Pablo, Pablo,ablation, Tiffany,0.5117,0.0002,0.0001
Los amigos Travis y Hugo encontraron un collar en a la oficina. Tiffany se lo dio a,941,1,3,4,5,6,7,16,17,20,21, Carlos, Diana, Carlos, Carlos, Diana, Diana,eval, su,0.3809,0.0003,0.001
Los amigos Mario y Juan encontraron un beso en a la oficina. Erica se lo dio a,937,1,3,4,5,6,7,17,18,21,22, Sergio, María, Sergio, Sergio, María, María,ablation, Mario,0.1562,0.0021,0.0042
"Después del almuerzo, Leo y Ricardo fueron a la estación. Joel le dio un beso a",697,1,8,9,10,11,12,17,18,23,24, Rosa, Diego, Rosa, Rosa, Diego, Diego,ablation, Leo,0.2715,0.0006,0.0022
"Entonces, Alejandro y Paula estaban trabajando en a la escuela. Courtney decidió darle un beso a",153,1,4,5,6,7,8,17,18,26,27, Sergio, María, Sergio, Sergio, María, María,circuit, Alejandro,0.2676,0.0006,0.0009
"Mientras Lisa y Michelle iban a la tienda, David le dio un hueso a",578,1,3,4,5,6,7,13,14,19,20, Kenneth, Kristen, Kenneth, Kenneth, Kristen, Kristen,ablation, su,0.3262,0.0,0.0001
"Después del almuerzo, Manuel y Samuel fueron a la escuela. Cristina le dio un refresco a",670,1,8,9,10,11,12,17,18,23,24, Kelly, Gabriel, Kelly, Kelly, Gabriel, Gabriel,ablation, Manuel,0.5508,0.0009,0.0
"Entonces, David y Miguel estaban trabajando en a la casa. Joel decidió darle un hueso a",178,1,4,5,6,7,8,16,17,25,26, Martin, Isabel, Martin, Martin, Isabel, Isabel,ablation, David,0.2852,0.0001,0.0003
"Más tarde, Antonio y Rafael fueron al hospital. Melissa le dio un hueso a",738,1,5,6,7,8,9,12,13,18,19, Kelly, Paula, Kelly, Kelly, Paula, Paula,ablation, Antonio,0.1758,0.0002,0.0001
"Cuando Sean y Jennifer consiguieron un bocadillo en al hospital, Marcos decidió dar el objeto a",487,1,3,4,5,6,7,18,19,25,26, Martin, Alison, Martin, Martin, Alison, Alison,ablation, su,0.1299,0.0001,0.0002
Los amigos Sara y Pablo encontraron un collar en a la tienda. Luis se lo dio a,901,1,3,4,5,6,7,16,17,20,21, Ana, Jorge, Ana, Ana, Jorge, Jorge,ablation, su,0.3164,0.0016,0.0045
"Más tarde, Diego y Andrea fueron al hospital. Lindsay le dio un bocadillo a",743,1,5,6,7,8,9,12,13,20,21, Oscar, José, Oscar, Oscar, José, José,ablation, Diego,0.5742,0.0003,0.0001
"Mientras Luis y Tiffany iban a la estación, Lisa le dio un collar a",637,1,3,4,5,6,7,13,14,18,19, Hugo, Mario, Hugo, Hugo, Mario, Mario,ablation, Luis,0.4785,0.0001,0.0002
"Entonces, Ricardo y Alison fueron al hospital. Julia le dio un refresco a",38,1,4,5,6,7,8,11,12,17,18, Rosa, Antonio, Rosa, Rosa, Antonio, Antonio,eval, Ricardo,0.3262,0.0002,0.0003
"Entonces, Diego y Bruno fueron al hospital. Travis le dio un anillo a",32,1,4,5,6,7,8,11,12,17,18, Kevin, José, Kevin, Kevin, José, José,eval, Diego,0.1758,0.0008,0.0008
"Mientras Jennifer y Travis trabajaban en al jardín, Courtney le dio un bocadillo a",527,1,3,4,5,6,7,14,15,22,23, Samuel, Juan, Samuel, Samuel, Juan, Juan,ablation, su,0.3047,0.0002,0.0004
"Entonces, Lisa y Kimberly tuvieron una larga discusión. Después Hector le dijo a",783,1,4,5,6,7,8,18,19,21,22, Elena, Jaime, Elena, Elena, Jaime, Jaime,ablation, Lisa,0.4395,0.0003,0.0002
Los amigos Jonathan y Travis encontraron un beso en al restaurante. Lisa se lo dio a,913,1,3,4,5,6,7,16,17,20,21, Martin, Alejandro, Martin, Martin, Alejandro, Alejandro,circuit, Travis,0.2412,0.0002,0.0002
"Después del almuerzo, Mario y Miguel fueron a la tienda. David le dio un balón a",643,1,8,9,10,11,12,17,18,23,24, Jorge, Isabel, Jorge, Jorge, Isabel, Isabel,circuit, Mario,0.4609,0.0001,0.0027
"Entonces, Bryan y Kimberly fueron al restaurante. Erica le dio un ordenador a",20,1,4,5,6,7,8,12,13,18,19, Bruno, Diana, Bruno, Bruno, Diana, Diana,ablation, Bryan,0.3828,0.0006,0.0003
"Después de que David y Julia fueran al restaurante, Alicia le dio un refresco a",342,1,5,6,7,8,9,14,15,20,21, Gabriel, Travis, Gabriel, Gabriel, Travis, Travis,circuit, David,0.5781,0.0,0.0001
Los amigos Pedro y Michelle encontraron un beso en a la oficina. Erica se lo dio a,937,1,3,4,5,6,7,17,18,21,22, María, Juan, María, María, Juan, Juan,ablation, su,0.1787,0.0095,0.0005
"Cuando Hugo y Diego consiguieron un balón en a la oficina, Nicole decidió dárselo a",427,1,3,4,5,6,7,18,19,25,26, Kenneth, Alejandro, Kenneth, Kenneth, Alejandro, Alejandro,eval, su,0.2207,0.0019,0.0
"Entonces, Michelle y Megan estaban trabajando en a la tienda. Julia decidió darle un balón a",131,1,4,5,6,7,8,17,18,26,27, Alan, Martin, Alan, Alan, Martin, Martin,ablation, su,0.1953,0.0004,0.0003
"Mientras Hector y Lindsay iban al jardín, Ivan le dio un ordenador a",588,1,3,4,5,6,7,13,14,19,20, Alison, Megan, Alison, Alison, Megan, Megan,ablation, Hector,0.0962,0.0005,0.0002
"Después de que Leo y Juan fueran a la oficina, Hector le dio un refresco a",366,1,5,6,7,8,9,15,16,21,22, Rafael, Victor, Rafael, Rafael, Victor, Victor,ablation, Juan,0.2363,0.0012,0.0005
al restaurante al que fueron Melissa y Alejandro tenía un balón. Max se lo dio a,851,1,7,8,9,10,11,15,16,19,20, Sergio, Jaime, Sergio, Sergio, Jaime, Jaime,ablation, Melissa,0.3086,0.0001,0.0002
"Más tarde, Diana y Daniel fueron al hospital. Leo le dio un anillo a",736,1,5,6,7,8,9,12,13,18,19, Oscar, Carlos, Oscar, Oscar, Carlos, Carlos,ablation, Diana,0.5977,0.0001,0.0
"Mientras Pedro y Cody trabajaban en a la oficina, Leo le dio un refresco a",558,1,3,4,5,6,7,14,15,20,21, Dustin, Elena, Dustin, Dustin, Elena, Elena,ablation, Pedro,0.1797,0.0004,0.0002
"Más tarde, Erica y Diego fueron a la oficina. Joel le dio un bocadillo a",751,1,5,6,7,8,9,14,15,22,23, Rafael, Jorge, Rafael, Rafael, Jorge, Jorge,eval, Diego,0.4023,0.0003,0.0001
"Entonces, Jesse y Megan fueron al hospital. Hector le dio un anillo a",32,1,4,5,6,7,8,11,12,17,18, Ana, Clara, Ana, Ana, Clara, Clara,ablation, Megan,0.3633,0.0002,0.0007
"Entonces, Erin y Jonathan tuvieron una larga discusión. Después Courtney le dijo a",821,1,4,5,6,7,8,18,19,21,22, José, Jaime, José, José, Jaime, Jaime,eval, Erin,0.416,0.0003,0.0001
Los amigos Clara y Carmen encontraron un ordenador en al jardín. Lucas se lo dio a,908,1,3,4,5,6,7,17,18,21,22, Sergio, Gabriel, Sergio, Sergio, Gabriel, Gabriel,circuit, su,0.2334,0.0006,0.0018
"Entonces, Julia y Kenneth tuvieron una larga discusión. Después Alicia le dijo a",817,1,4,5,6,7,8,18,19,21,22, Kelly, Dustin, Kelly, Kelly, Dustin, Dustin,ablation, Julia,0.4375,0.0,0.0001
"Entonces, Michelle y Samantha fueron al hospital. Hector le dio un beso a",33,1,4,5,6,7,8,11,12,17,18, Dustin, Cody, Dustin, Dustin, Cody, Cody,ablation, su,0.3125,0.0,0.0
"Entonces, Julia y Ricardo se divirtieron mucho en a la escuela. Hector le dio un hueso a",90,1,4,5,6,7,8,18,19,24,25, Alan, Victor, Alan, Alan, Victor, Victor,ablation, Julia,0.3477,0.0008,0.0001
"Entonces, Travis y Miguel tuvieron una larga discusión. Después Max le dijo a",772,1,4,5,6,7,8,18,19,21,22, Samuel, Diego, Samuel, Samuel, Diego, Diego,circuit, Miguel,0.291,0.0006,0.0005
"Mientras Marcos y Bradley trabajaban en a la tienda, Nicole le dio un bocadillo a",519,1,3,4,5,6,7,14,15,22,23, Martin, Jaime, Martin, Martin, Jaime, Jaime,ablation, su,0.1689,0.0002,0.0002
"Cuando Pedro y Michelle consiguieron un balón en al restaurante, Lucas decidió dar el objeto a",467,1,3,4,5,6,7,17,18,24,25, Cody, Miguel, Cody, Cody, Miguel, Miguel,ablation, su,0.2041,0.0018,0.0001
"Cuando Manuel y Felix consiguieron un anillo en al hospital, Joel decidió dar el objeto a",480,1,3,4,5,6,7,16,17,23,24, Sergio, Cody, Sergio, Sergio, Cody, Cody,ablation, su,0.2539,0.0,0.0008
"Entonces, Lisa y Lindsay tuvieron una larga discusión, y después Alicia le dijo a",267,1,4,5,6,7,8,19,20,22,23, Antonio, Isabel, Antonio, Antonio, Isabel, Isabel,ablation, Lisa,0.2295,0.0002,0.0001
"Entonces, Tiffany y Manuel fueron a la tienda. Ivan le dio un beso a",1,1,4,5,6,7,8,13,14,19,20, Kristen, Pablo, Kristen, Kristen, Pablo, Pablo,ablation, Tiffany,0.4902,0.0003,0.0001
al hospital al que fueron Pablo y Andrea tenía un hueso. Tiffany se lo dio a,866,1,6,7,8,9,10,14,15,18,19, Ana, María, Ana, Ana, María, María,ablation, Pablo,0.416,0.0003,0.0007
"Mientras Kristen y Juan iban al jardín, Sean le dio un refresco a",590,1,3,4,5,6,7,13,14,19,20, Kevin, Diego, Kevin, Kevin, Diego, Diego,ablation, su,0.1455,0.001,0.0022
Los amigos Melissa y José encontraron un ordenador en a la casa. Ivan se lo dio a,948,1,3,4,5,6,7,16,17,20,21, Rosa, Carlos, Rosa, Rosa, Carlos, Carlos,eval, su,0.2539,0.0017,0.0013
"Entonces, Lindsay y Kristen estaban pensando en ir a la tienda. Leo quería darle un refresco a",198,1,4,5,6,7,8,18,19,26,27, Kevin, Bruno, Kevin, Kevin, Bruno, Bruno,ablation, su,0.334,0.0001,0.0008
"Después de que Clara y Bruno fueran a la escuela, Leo le dio un refresco a",350,1,5,6,7,8,9,15,16,21,22, Kelly, Rafael, Kelly, Kelly, Rafael, Rafael,ablation, Clara,0.4414,0.0001,0.0
"Cuando Juan y Gloria consiguieron un hueso en al jardín, Hector decidió dar el objeto a",458,1,3,4,5,6,7,18,19,25,26, Eric, Samuel, Eric, Eric, Samuel, Samuel,ablation, su,0.2461,0.0005,0.0002
"Entonces, David y Brian estaban trabajando en al restaurante. Alicia decidió darle un balón a",147,1,4,5,6,7,8,16,17,25,26, Alejandro, Bruno, Alejandro, Alejandro, Bruno, Bruno,ablation, David,0.3535,0.0001,0.0001
"Entonces, Jonathan y Kimberly se divirtieron mucho en al jardín. Sean le dio un anillo a",72,1,4,5,6,7,8,18,19,24,25, Laura, Rafael, Laura, Laura, Rafael, Rafael,ablation, Kimberly,0.3281,0.0001,0.0005
"Cuando Jennifer y Samantha consiguieron un balón en a la tienda, Leo decidió dar el objeto a",451,1,3,4,5,6,7,18,19,25,26, Elena, José, Elena, Elena, José, José,ablation, su,0.1504,0.0008,0.0004
"Cuando Samuel y Eric consiguieron un balón en al hospital, Kristen decidió dar el objeto a",483,1,3,4,5,6,7,16,17,23,24, Ana, Kelly, Ana, Ana, Kelly, Kelly,eval, su,0.1572,0.0001,0.0004
"Más tarde, Diana y Samuel fueron a la estación. Alison le dio un ordenador a",764,1,5,6,7,8,9,14,15,20,21, Lola, José, Lola, Lola, José, José,ablation, Diana,0.3672,0.0002,0.0
"Después del almuerzo, Erica y Sean fueron a la escuela. Hector le dio un anillo a",664,1,8,9,10,11,12,17,18,23,24, Roberto, Jennifer, Roberto, Roberto, Jennifer, Jennifer,ablation, Erica,0.8359,0.0002,0.0
"Entonces, Marcos y Michelle estaban pensando en ir a la tienda. Tiffany quería darle un hueso a",194,1,4,5,6,7,8,18,19,26,27, Kelly, Mario, Kelly, Kelly, Mario, Mario,circuit, su,0.5664,0.0001,0.0001
"Mientras Melissa y Travis iban a la tienda, Cristina le dio un anillo a",576,1,3,4,5,6,7,13,14,19,20, Lola, Felix, Lola, Lola, Felix, Felix,ablation, su,0.1426,0.0001,0.0001
"Entonces, Luis y Sean se divirtieron mucho en a la oficina. Hector le dio un bocadillo a",111,1,4,5,6,7,8,18,19,26,27, Samuel, Lindsay, Samuel, Samuel, Lindsay, Lindsay,ablation, Luis,0.6914,0.0,0.0002
"Cuando Manuel y Jennifer consiguieron un ordenador en a la escuela, Alicia decidió dar el objeto a",476,1,3,4,5,6,7,18,19,25,26, Kenneth, Alejandro, Kenneth, Kenneth, Alejandro, Alejandro,eval, su,0.2617,0.0004,0.0001
a la oficina al que fueron Tiffany y Manuel tenía un collar. Luis se lo dio a,877,1,8,9,10,11,12,15,16,19,20, Kenneth, Daniel, Kenneth, Kenneth, Daniel, Daniel,ablation, Tiffany,0.293,0.0003,0.0
"Mientras Julia y Bryan iban a la escuela, Hector le dio un balón a",603,1,3,4,5,6,7,13,14,19,20, Elena, Pablo, Elena, Elena, Pablo, Pablo,ablation, Bryan,0.4199,0.0002,0.0003
"Después del almuerzo, Brian y Dustin fueron al hospital. Alicia le dio un collar a",677,1,8,9,10,11,12,15,16,20,21, Rafael, Jeffrey, Rafael, Rafael, Jeffrey, Jeffrey,ablation, Brian,0.3691,0.0001,0.0001
"Cuando Nicole y Jennifer consiguieron un anillo en al jardín, Ivan decidió dárselo a",392,1,3,4,5,6,7,18,19,25,26, Rosa, Mario, Rosa, Rosa, Mario, Mario,ablation, su,0.3301,0.0001,0.0004
"Entonces, Marcos y Erin tuvieron una larga discusión. Después Leo le dijo a",794,1,4,5,6,7,8,18,19,21,22, Jaime, Samantha, Jaime, Jaime, Samantha, Samantha,ablation, Marcos,0.25,0.0004,0.0003
"Entonces, Lucas y Ricardo se divirtieron mucho en a la tienda. David le dio un refresco a",70,1,4,5,6,7,8,18,19,24,25, Jonathan, Pedro, Jonathan, Jonathan, Pedro, Pedro,circuit, Lucas,0.5195,0.0033,0.0002
"Entonces, Hugo y Isabel fueron a la casa. Michelle le dio un ordenador a",52,1,4,5,6,7,8,12,13,18,19, Kelly, Victor, Kelly, Kelly, Victor, Victor,ablation, Hugo,0.5352,0.0005,0.0
"Después del almuerzo, Eva y Lindsay fueron al restaurante. Lisa le dio un hueso a",658,1,8,9,10,11,12,16,17,22,23, Eric, Diego, Eric, Eric, Diego, Diego,ablation, su,0.2422,0.0003,0.0004
Los amigos Max y Erin encontraron un bocadillo en a la estación. Courtney se lo dio a,959,1,3,4,5,6,7,19,20,23,24, Gloria, Bruno, Gloria, Gloria, Bruno, Bruno,circuit, su,0.2129,0.0001,0.0
"Entonces, Cristina y Lisa tuvieron una larga discusión, y después Hector le dijo a",277,1,4,5,6,7,8,19,20,22,23, Rafael, Bruno, Rafael, Rafael, Bruno, Bruno,eval, Cristina,0.2812,0.0002,0.0003
"Mientras Manuel y Bryan trabajaban en a la tienda, Nicole le dio un anillo a",512,1,3,4,5,6,7,14,15,20,21, Carmen, Victor, Carmen, Carmen, Victor, Victor,eval, Manuel,0.1797,0.001,0.0003
"Entonces, Clara y Kevin se divirtieron mucho en a la tienda. Bryan le dio un collar a",69,1,4,5,6,7,8,18,19,23,24, Eric, Carlos, Eric, Eric, Carlos, Carlos,eval, Clara,0.4727,0.0004,0.0002
"Mientras Bryan y Alison trabajaban en a la escuela, Pedro le dio un beso a",537,1,3,4,5,6,7,14,15,20,21, Rosa, Jaime, Rosa, Rosa, Jaime, Jaime,ablation, Alison,0.4414,0.0002,0.0004
"Cuando Clara y Kimberly consiguieron un anillo en a la casa, Max decidió dárselo a",432,1,3,4,5,6,7,17,18,24,25, Alan, Jaime, Alan, Alan, Jaime, Jaime,ablation, su,0.4023,0.0001,0.0004
"Entonces, Andrea y Eric estaban trabajando en a la oficina. Sean decidió darle un collar a",173,1,4,5,6,7,8,17,18,25,26, Lola, Paula, Lola, Lola, Paula, Paula,ablation, Andrea,0.5391,0.0001,0.0
"Cuando Miguel y Isabel consiguieron un anillo en al hospital, Luis decidió dar el objeto a",480,1,3,4,5,6,7,16,17,23,24, Victor, Diana, Victor, Victor, Diana, Diana,ablation, su,0.3047,0.0012,0.0003
"Cuando Marcos y Jorge consiguieron un collar en al hospital, Nicole decidió dar el objeto a",485,1,3,4,5,6,7,15,16,22,23, María, Carlos, María, María, Carlos, Carlos,ablation, su,0.2676,0.0023,0.0017
"Entonces, Bradley y Paula tuvieron una larga discusión, y después Lucas le dijo a",310,1,4,5,6,7,8,19,20,22,23, Ana, María, Ana, Ana, María, María,ablation, Bradley,0.3477,0.0002,0.0005
Los amigos Jonathan y Mario encontraron un hueso en al jardín. Luis se lo dio a,906,1,3,4,5,6,7,17,18,21,22, María, Rafael, María, María, Rafael, Rafael,ablation, su,0.3281,0.0005,0.0087
"Mientras Lucas y Melissa iban al restaurante, Leo le dio un beso a",593,1,3,4,5,6,7,12,13,18,19, Cody, Michelle, Cody, Cody, Michelle, Michelle,eval, Melissa,0.2227,0.0018,0.0
"Mientras Eva y Megan trabajaban en a la estación, Pedro le dio un anillo a",568,1,3,4,5,6,7,14,15,20,21, Gloria, Diego, Gloria, Gloria, Diego, Diego,ablation, Eva,0.1196,0.0007,0.0003
"Entonces, Jennifer y Jonathan estaban pensando en ir a la oficina. Ricardo quería darle un beso a",233,1,4,5,6,7,8,18,19,26,27, Oscar, Shannon, Oscar, Oscar, Shannon, Shannon,ablation, Jennifer,0.3848,0.0001,0.0003
"Mientras Lucas y Marcos trabajaban en a la oficina, Cristina le dio un balón a",555,1,3,4,5,6,7,14,15,20,21, Andrea, Felix, Andrea, Andrea, Felix, Felix,ablation, Lucas,0.2305,0.0001,0.0006
"Cuando Courtney y Leo consiguieron un ordenador en al restaurante, Ivan decidió dárselo a",404,1,3,4,5,6,7,17,18,24,25, Lola, Pablo, Lola, Lola, Pablo, Pablo,ablation, su,0.2734,0.0002,0.0001
"Entonces, Miguel y Diego estaban pensando en ir al jardín. Brian quería darle un bocadillo a",207,1,4,5,6,7,8,18,19,28,29, Ana, Lola, Ana, Ana, Lola, Lola,ablation, su,0.2324,0.0005,0.0026
"Entonces, Marcos y Kristen estaban trabajando en al restaurante. Leo decidió darle un anillo a",144,1,4,5,6,7,8,16,17,25,26, Carmen, Andrea, Carmen, Carmen, Andrea, Andrea,ablation, Kristen,0.2539,0.0007,0.0006
"Entonces, Leo y Sean estaban pensando en ir a la oficina. Alicia quería darle un collar a",237,1,4,5,6,7,8,18,19,25,26, Roberto, Erin, Roberto, Roberto, Erin, Erin,ablation, su,0.1973,0.0008,0.0003
"Cuando Shannon y Victor consiguieron un anillo en a la escuela, Lisa decidió dárselo a",408,1,3,4,5,6,7,18,19,25,26, Kenneth, Cody, Kenneth, Kenneth, Cody, Cody,ablation, su,0.373,0.0002,0.0001
"Mientras Jesse y Mario iban a la estación, Erin le dio un beso a",633,1,3,4,5,6,7,13,14,19,20, María, Samuel, María, María, Samuel, Samuel,ablation, Jesse,0.3379,0.0002,0.0008
Los amigos Lindsay y Mario encontraron un ordenador en a la tienda. Lucas se lo dio a,900,1,3,4,5,6,7,17,18,21,22, Jorge, Kimberly, Jorge, Jorge, Kimberly, Kimberly,circuit, su,0.209,0.0,0.0004
"Entonces, Julia y Justin fueron al hospital. Hector le dio un anillo a",32,1,4,5,6,7,8,11,12,17,18, Roberto, Hugo, Roberto, Roberto, Hugo, Hugo,ablation, Julia,0.4492,0.0001,0.0001
a la estación al que fueron Luis y Pedro tenía un ordenador. Max se lo dio a,892,1,8,9,10,11,12,16,17,20,21, Amanda, Pablo, Amanda, Amanda, Pablo, Pablo,circuit, Luis,0.3613,0.0027,0.0002
"Entonces, Lindsay y Roberto se divirtieron mucho en al jardín. Joel le dio un bocadillo a",79,1,4,5,6,7,8,18,19,26,27, Alan, Jorge, Alan, Alan, Jorge, Jorge,ablation, Lindsay,0.2207,0.0002,0.0003
"Entonces, Bruno y Andrea se divirtieron mucho en al restaurante. Luis le dio un balón a",83,1,4,5,6,7,8,17,18,23,24, Laura, Gabriel, Laura, Laura, Gabriel, Gabriel,ablation, Bruno,0.5391,0.0002,0.0011
"Mientras Pedro y Lindsay iban a la estación, Ricardo le dio un hueso a",634,1,3,4,5,6,7,13,14,19,20, Kelly, Victor, Kelly, Kelly, Victor, Victor,ablation, su,0.1533,0.0003,0.0002
"Después de que Victor y Jeffrey fueran a la casa, Lisa le dio un ordenador a",372,1,5,6,7,8,9,14,15,20,21, Sergio, Eric, Sergio, Sergio, Eric, Eric,ablation, Victor,0.4629,0.0007,0.0001
