prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Entonces, José y Jeffrey tuvieron una larga discusión, y después Jeffrey le dijo a",292,1,4,5,6,7,8,19,20,22,23, Jeffrey, José, Jeffrey, Jeffrey, José, José,ablation, José,0.5586,0.5586,0.0005
"Entonces, Carlos y Oscar tuvieron una larga discusión. Después Oscar le dijo a",807,1,4,5,6,7,8,18,19,21,22, Oscar, Carlos, Oscar, Oscar, Carlos, Carlos,ablation, Carlos,0.5391,0.5391,0.0012
"Entonces, Sean y Paula tuvieron una larga discusión. Después Paula le dijo a",826,1,4,5,6,7,8,18,19,21,22, Paula, Sean, Paula, Paula, Sean, Sean,ablation, Sean,0.6797,0.6797,0.0006
Los amigos Pablo y Elena encontraron un refresco en al hospital. Elena se lo dio a,934,1,3,4,5,6,7,15,16,19,20, Elena, Pablo, Elena, Elena, Pablo, Pablo,ablation, Pablo,0.6562,0.6562,0.0002
"Después de que Clara y Bradley fueran al restaurante, Bradley le dio un collar a",341,1,5,6,7,8,9,14,15,19,20, Bradley, Clara, Bradley, Bradley, Clara, Clara,ablation, Clara,0.5586,0.5586,0.0003
Los amigos Samuel y Kelly encontraron un hueso en a la tienda. Kelly se lo dio a,898,1,3,4,5,6,7,17,18,21,22, Kelly, Samuel, Kelly, Kelly, Samuel, Samuel,eval, Samuel,0.5703,0.5703,0.0
"Mientras Carlos y Paula iban a la escuela, Paula le dio un bocadillo a",607,1,3,4,5,6,7,13,14,21,22, Paula, Carlos, Paula, Paula, Carlos, Carlos,ablation, Carlos,0.9062,0.9062,0.0001
"Mientras Paula y Kelly trabajaban en a la tienda, Kelly le dio un ordenador a",516,1,3,4,5,6,7,14,15,20,21, Kelly, Paula, Kelly, Kelly, Paula, Paula,ablation, Paula,0.2578,0.2578,0.0014
"Mientras Juan y Carlos trabajaban en a la escuela, Carlos le dio un balón a",539,1,3,4,5,6,7,14,15,20,21, Carlos, Juan, Carlos, Carlos, Juan, Juan,ablation, Juan,0.8555,0.8555,0.001
"Después de que Bradley y Roberto fueran a la oficina, Roberto le dio un collar a",365,1,5,6,7,8,9,15,16,20,21, Roberto, Bradley, Roberto, Roberto, Bradley, Bradley,ablation, Bradley,0.5273,0.5273,0.0003
"Entonces, Vanessa y Ana tuvieron una larga discusión. Después Ana le dijo a",768,1,4,5,6,7,8,18,19,21,22, Ana, Vanessa, Ana, Ana, Vanessa, Vanessa,ablation, Vanessa,0.5469,0.5469,0.0016
"Cuando Cody y Laura consiguieron un bocadillo en a la casa, Laura decidió dárselo a",439,1,3,4,5,6,7,19,20,26,27, Laura, Cody, Laura, Laura, Cody, Cody,ablation, su,0.3945,0.1748,0.0008
a la oficina al que fueron Mario y Isabel tenía un beso. Isabel se lo dio a,873,1,8,9,10,11,12,16,17,20,21, Isabel, Mario, Isabel, Isabel, Mario, Mario,ablation, Mario,0.4551,0.4551,0.0004
"Entonces, Victor y Lola fueron a la estación. Lola le dio un hueso a",58,1,4,5,6,7,8,13,14,19,20, Lola, Victor, Lola, Lola, Victor, Victor,ablation, Victor,0.2637,0.2637,0.0102
"Después del almuerzo, José y Martin fueron a la oficina. Martin le dio un balón a",683,1,8,9,10,11,12,17,18,23,24, Martin, José, Martin, Martin, José, José,ablation, José,0.8164,0.8164,0.0003
"Entonces, Elena y Jeffrey tuvieron una larga discusión. Después Jeffrey le dijo a",786,1,4,5,6,7,8,18,19,21,22, Jeffrey, Elena, Jeffrey, Jeffrey, Elena, Elena,ablation, Elena,0.6094,0.6094,0.0002
"Entonces, Rosa y Lola tuvieron una larga discusión, y después Lola le dijo a",307,1,4,5,6,7,8,19,20,22,23, Lola, Rosa, Lola, Lola, Rosa, Rosa,ablation, Rosa,0.4668,0.4668,0.0018
"Entonces, Carlos y Alan tuvieron una larga discusión. Después Alan le dijo a",792,1,4,5,6,7,8,18,19,21,22, Alan, Carlos, Alan, Alan, Carlos, Carlos,ablation, Carlos,0.6523,0.6523,0.0003
"Entonces, Eric y Lola estaban pensando en ir a la estación. Lola quería darle un anillo a",248,1,4,5,6,7,8,18,19,26,27, Lola, Eric, Lola, Lola, Eric, Eric,ablation, Eric,0.6094,0.6094,0.0001
"Entonces, Diego y Cody estaban trabajando en al hospital. Cody decidió darle un anillo a",160,1,4,5,6,7,8,15,16,24,25, Cody, Diego, Cody, Cody, Diego, Diego,ablation, Diego,0.4258,0.4258,0.0
"Cuando Hugo y Samuel consiguieron un balón en al jardín, Samuel decidió dar el objeto a",459,1,3,4,5,6,7,18,19,25,26, Samuel, Hugo, Samuel, Samuel, Hugo, Hugo,ablation, Hugo,0.5469,0.5469,0.0011
"Después de que Miguel y José fueran al restaurante, José le dio un anillo a",336,1,5,6,7,8,9,14,15,20,21, José, Miguel, José, José, Miguel, Miguel,circuit, Miguel,0.5703,0.5703,0.001
"Mientras Elena y Oscar iban a la escuela, Oscar le dio un ordenador a",604,1,3,4,5,6,7,13,14,19,20, Oscar, Elena, Oscar, Oscar, Elena, Elena,eval, Elena,0.5195,0.5195,0.0002
"Entonces, Alejandro y Gabriel estaban trabajando en al hospital. Gabriel decidió darle un ordenador a",164,1,4,5,6,7,8,15,16,24,25, Gabriel, Alejandro, Gabriel, Gabriel, Alejandro, Alejandro,circuit, Alejandro,0.3867,0.3867,0.0008
"Mientras Jeffrey y Rafael trabajaban en al jardín, Rafael le dio un ordenador a",524,1,3,4,5,6,7,14,15,20,21, Rafael, Jeffrey, Rafael, Rafael, Jeffrey, Jeffrey,ablation, Jeffrey,0.7734,0.7734,0.0012
"Entonces, Hugo y Martin estaban pensando en ir a la escuela. Martin quería darle un hueso a",218,1,4,5,6,7,8,18,19,26,27, Martin, Hugo, Martin, Martin, Hugo, Hugo,ablation, su,0.3047,0.3047,0.0015
"Después de que Jesse y María fueran a la tienda, María le dio un ordenador a",324,1,5,6,7,8,9,15,16,21,22, María, Jesse, María, María, Jesse, Jesse,ablation, Jesse,0.3906,0.3906,0.0016
"Entonces, Amanda y Daniel estaban trabajando en al jardín. Daniel decidió darle un hueso a",138,1,4,5,6,7,8,17,18,26,27, Daniel, Amanda, Daniel, Daniel, Amanda, Amanda,ablation, su,0.5469,0.1475,0.0001
"Cuando Carmen y Jeffrey consiguieron un bocadillo en al jardín, Jeffrey decidió dárselo a",399,1,3,4,5,6,7,20,21,27,28, Jeffrey, Carmen, Jeffrey, Jeffrey, Carmen, Carmen,ablation, su,0.3652,0.0815,0.0004
"Entonces, Carlos y Alan tuvieron una larga discusión. Después Alan le dijo a",827,1,4,5,6,7,8,18,19,21,22, Alan, Carlos, Alan, Alan, Carlos, Carlos,eval, Carlos,0.6523,0.6523,0.0003
"Entonces, Kristen y María estaban pensando en ir a la oficina. María quería darle un ordenador a",236,1,4,5,6,7,8,18,19,26,27, María, Kristen, María, María, Kristen, Kristen,ablation, su,0.3672,0.1973,0.0007
"Entonces, Bryan y Elena se divirtieron mucho en al jardín. Elena le dio un balón a",75,1,4,5,6,7,8,18,19,24,25, Elena, Bryan, Elena, Elena, Bryan, Bryan,eval, Bryan,0.8125,0.8125,0.0006
"Cuando Andrea y Kelly consiguieron un balón en a la casa, Kelly decidió dar el objeto a",499,1,3,4,5,6,7,17,18,24,25, Kelly, Andrea, Kelly, Kelly, Andrea, Andrea,ablation, su,0.2402,0.1875,0.0002
"Cuando Jaime y Kevin consiguieron un anillo en al jardín, Kevin decidió dar el objeto a",456,1,3,4,5,6,7,18,19,25,26, Kevin, Jaime, Kevin, Kevin, Jaime, Jaime,ablation, su,0.3301,0.2266,0.0027
"Entonces, Amanda y Rosa estaban trabajando en al restaurante. Rosa decidió darle un hueso a",146,1,4,5,6,7,8,16,17,25,26, Rosa, Amanda, Rosa, Rosa, Amanda, Amanda,ablation, su,0.3574,0.2969,0.0002
"Entonces, Kelly y Ana estaban pensando en ir a la escuela. Ana quería darle un collar a",221,1,4,5,6,7,8,18,19,25,26, Ana, Kelly, Ana, Ana, Kelly, Kelly,ablation, Kelly,0.4629,0.4629,0.0002
a la tienda al que fueron Dustin y Laura tenía un beso. Laura se lo dio a,833,1,8,9,10,11,12,16,17,20,21, Laura, Dustin, Laura, Laura, Dustin, Dustin,ablation, Dustin,0.4258,0.4258,0.0009
"Mientras Bruno y Cody iban al hospital, Cody le dio un balón a",611,1,3,4,5,6,7,11,12,17,18, Cody, Bruno, Cody, Cody, Bruno, Bruno,ablation, Bruno,0.459,0.459,0.0004
"Mientras Bruno y Jeffrey trabajaban en al jardín, Jeffrey le dio un beso a",521,1,3,4,5,6,7,14,15,20,21, Jeffrey, Bruno, Jeffrey, Jeffrey, Bruno, Bruno,ablation, Bruno,0.7383,0.7383,0.0027
"Entonces, Sara y Paula se divirtieron mucho en a la tienda. Paula le dio un balón a",67,1,4,5,6,7,8,18,19,24,25, Paula, Sara, Paula, Paula, Sara, Sara,ablation, Sara,0.8086,0.8086,0.0005
"Después del almuerzo, Andrea y Gabriel fueron a la casa. Gabriel le dio un refresco a",694,1,8,9,10,11,12,16,17,22,23, Gabriel, Andrea, Gabriel, Gabriel, Andrea, Andrea,ablation, Andrea,0.6992,0.6992,0.0022
"Entonces, Juan y Andrea tuvieron una larga discusión. Después Andrea le dijo a",827,1,4,5,6,7,8,18,19,21,22, Andrea, Juan, Andrea, Andrea, Juan, Juan,ablation, Juan,0.7305,0.7305,0.0004
"Entonces, Shannon y Gloria estaban pensando en ir al hospital. Gloria quería darle un beso a",225,1,4,5,6,7,8,16,17,24,25, Gloria, Shannon, Gloria, Gloria, Shannon, Shannon,ablation, su,0.4297,0.0166,0.0005
"Mientras Diego y Carmen trabajaban en al jardín, Carmen le dio un balón a",523,1,3,4,5,6,7,14,15,20,21, Carmen, Diego, Carmen, Carmen, Diego, Diego,ablation, Diego,0.6914,0.6914,0.001
"Cuando Jeffrey y Eric consiguieron un collar en a la escuela, Eric decidió dar el objeto a",477,1,3,4,5,6,7,17,18,24,25, Eric, Jeffrey, Eric, Eric, Jeffrey, Jeffrey,ablation, Jeffrey,0.5156,0.5156,0.0004
"Más tarde, Samuel y Rafael fueron a la escuela. Rafael le dio un hueso a",730,1,5,6,7,8,9,14,15,20,21, Rafael, Samuel, Rafael, Rafael, Samuel, Samuel,ablation, Samuel,0.4629,0.4629,0.0007
"Entonces, María y Lola estaban trabajando en a la tienda. Lola decidió darle un bocadillo a",135,1,4,5,6,7,8,17,18,28,29, Lola, María, Lola, Lola, María, María,ablation, María,0.4785,0.4785,0.0003
"Más tarde, Travis y Jeffrey fueron a la escuela. Jeffrey le dio un beso a",729,1,5,6,7,8,9,14,15,20,21, Jeffrey, Travis, Jeffrey, Jeffrey, Travis, Travis,eval, Travis,0.4219,0.4219,0.0007
"Mientras Miguel y Alan iban al jardín, Alan le dio un hueso a",586,1,3,4,5,6,7,13,14,19,20, Alan, Miguel, Alan, Alan, Miguel, Miguel,ablation, Miguel,0.2812,0.2812,0.0003
"Más tarde, Bryan y Alan fueron al hospital. Alan le dio un collar a",741,1,5,6,7,8,9,12,13,17,18, Alan, Bryan, Alan, Alan, Bryan, Bryan,ablation, Bryan,0.3008,0.3008,0.001
"Después de que Dustin y Alan fueran a la casa, Alan le dio un refresco a",374,1,5,6,7,8,9,14,15,20,21, Alan, Dustin, Alan, Alan, Dustin, Dustin,ablation, Dustin,0.4668,0.4668,0.0023
"Mientras Andrea y María iban al hospital, María le dio un refresco a",614,1,3,4,5,6,7,11,12,17,18, María, Andrea, María, María, Andrea, Andrea,ablation, Andrea,0.498,0.498,0.002
"Mientras Eric y Sergio trabajaban en a la casa, Sergio le dio un balón a",563,1,3,4,5,6,7,13,14,19,20, Sergio, Eric, Sergio, Sergio, Eric, Eric,ablation, Eric,0.6992,0.6992,0.0006
"Entonces, José y María estaban pensando en ir a la oficina. María quería darle un bocadillo a",239,1,4,5,6,7,8,18,19,28,29, María, José, María, María, José, José,ablation, José,0.7578,0.7578,0.0035
"Entonces, Roberto y Carlos se divirtieron mucho en a la oficina. Carlos le dio un anillo a",104,1,4,5,6,7,8,18,19,24,25, Carlos, Roberto, Carlos, Carlos, Roberto, Roberto,ablation, Roberto,0.668,0.668,0.0019
a la tienda al que fueron Juan y Alan tenía un refresco. Alan se lo dio a,838,1,8,9,10,11,12,16,17,20,21, Alan, Juan, Alan, Alan, Juan, Juan,ablation, Juan,0.4082,0.4082,0.0002
"Mientras Cody y Elena trabajaban en al hospital, Elena le dio un bocadillo a",551,1,3,4,5,6,7,12,13,20,21, Elena, Cody, Elena, Elena, Cody, Cody,circuit, Cody,0.6914,0.6914,0.0001
"Cuando Diana y Martin consiguieron un ordenador en a la oficina, Martin decidió dárselo a",428,1,3,4,5,6,7,18,19,25,26, Martin, Diana, Martin, Martin, Diana, Diana,ablation, su,0.4766,0.2891,0.0004
Los amigos Carlos y Paula encontraron un beso en a la estación. Paula se lo dio a,953,1,3,4,5,6,7,17,18,21,22, Paula, Carlos, Paula, Paula, Carlos, Carlos,ablation, Carlos,0.8008,0.8008,0.0
"Cuando Antonio y Jeffrey consiguieron un beso en a la escuela, Jeffrey decidió dárselo a",409,1,3,4,5,6,7,18,19,25,26, Jeffrey, Antonio, Jeffrey, Jeffrey, Antonio, Antonio,circuit, Antonio,0.3438,0.3438,0.0016
"Después del almuerzo, Jeffrey y Rafael fueron al restaurante. Rafael le dio un beso a",657,1,8,9,10,11,12,16,17,22,23, Rafael, Jeffrey, Rafael, Rafael, Jeffrey, Jeffrey,ablation, su,0.3613,0.2637,0.0002
"Mientras Shannon y Miguel iban al restaurante, Miguel le dio un bocadillo a",599,1,3,4,5,6,7,12,13,20,21, Miguel, Shannon, Miguel, Miguel, Shannon, Shannon,ablation, Shannon,0.3828,0.3828,0.0004
"Entonces, Samuel y Sergio estaban pensando en ir a la escuela. Sergio quería darle un collar a",221,1,4,5,6,7,8,18,19,25,26, Sergio, Samuel, Sergio, Sergio, Samuel, Samuel,ablation, su,0.3672,0.2227,0.0003
Los amigos Hugo y Dustin encontraron un refresco en a la oficina. Dustin se lo dio a,942,1,3,4,5,6,7,17,18,21,22, Dustin, Hugo, Dustin, Dustin, Hugo, Hugo,circuit, Hugo,0.6875,0.6875,0.0002
"Cuando Paula y Oscar consiguieron un ordenador en al jardín, Oscar decidió dar el objeto a",460,1,3,4,5,6,7,18,19,25,26, Oscar, Paula, Oscar, Oscar, Paula, Paula,eval, su,0.1699,0.0625,0.0027
"Mientras Kenneth y Jeffrey trabajaban en al hospital, Jeffrey le dio un beso a",545,1,3,4,5,6,7,12,13,18,19, Jeffrey, Kenneth, Jeffrey, Jeffrey, Kenneth, Kenneth,ablation, Kenneth,0.5781,0.5781,0.0008
"Después de que Bradley y Oscar fueran a la estación, Oscar le dio un hueso a",378,1,5,6,7,8,9,15,16,21,22, Oscar, Bradley, Oscar, Oscar, Bradley, Bradley,ablation, Bradley,0.6797,0.6797,0.001
"Entonces, Elena y Eric tuvieron una larga discusión, y después Eric le dijo a",282,1,4,5,6,7,8,19,20,22,23, Eric, Elena, Eric, Eric, Elena, Elena,ablation, Elena,0.6328,0.6328,0.0007
"Después de que Laura y Lola fueran a la oficina, Lola le dio un ordenador a",364,1,5,6,7,8,9,15,16,21,22, Lola, Laura, Lola, Lola, Laura, Laura,ablation, Laura,0.8516,0.8516,0.0
"Entonces, Jeffrey y Laura estaban trabajando en al hospital. Laura decidió darle un hueso a",162,1,4,5,6,7,8,15,16,24,25, Laura, Jeffrey, Laura, Laura, Jeffrey, Jeffrey,ablation, su,0.3457,0.3457,0.0007
"Entonces, Kevin y Paula tuvieron una larga discusión. Después Paula le dijo a",811,1,4,5,6,7,8,18,19,21,22, Paula, Kevin, Paula, Paula, Kevin, Kevin,circuit, Kevin,0.5898,0.5898,0.0011
"Después de que Pablo y Rafael fueran al jardín, Rafael le dio un bocadillo a",335,1,5,6,7,8,9,15,16,23,24, Rafael, Pablo, Rafael, Rafael, Pablo, Pablo,ablation, Pablo,0.3027,0.3027,0.0012
"Entonces, Victor y Andrea se divirtieron mucho en a la escuela. Andrea le dio un refresco a",94,1,4,5,6,7,8,18,19,24,25, Andrea, Victor, Andrea, Andrea, Victor, Victor,ablation, Victor,0.6836,0.6836,0.002
"Mientras Rafael y Rosa iban al hospital, Rosa le dio un hueso a",610,1,3,4,5,6,7,11,12,17,18, Rosa, Rafael, Rosa, Rosa, Rafael, Rafael,ablation, su,0.1895,0.0371,0.0017
"Mientras Kenneth y Laura iban al restaurante, Laura le dio un beso a",593,1,3,4,5,6,7,12,13,18,19, Laura, Kenneth, Laura, Laura, Kenneth, Kenneth,ablation, Kenneth,0.3477,0.3477,0.0013
"Después del almuerzo, José y Sergio fueron a la escuela. Sergio le dio un beso a",665,1,8,9,10,11,12,17,18,23,24, Sergio, José, Sergio, Sergio, José, José,ablation, José,0.4082,0.4082,0.0016
"Entonces, Jorge y Kevin tuvieron una larga discusión. Después Kevin le dijo a",797,1,4,5,6,7,8,18,19,21,22, Kevin, Jorge, Kevin, Kevin, Jorge, Jorge,ablation, Jorge,0.4102,0.4102,0.001
"Después del almuerzo, Andrea y Martin fueron a la casa. Martin le dio un hueso a",690,1,8,9,10,11,12,16,17,22,23, Martin, Andrea, Martin, Martin, Andrea, Andrea,circuit, su,0.3496,0.1377,0.0004
al restaurante al que fueron Roberto y Cody tenía un beso. Cody se lo dio a,849,1,7,8,9,10,11,15,16,19,20, Cody, Roberto, Cody, Cody, Roberto, Roberto,ablation, Roberto,0.5547,0.5547,0.0006
"Entonces, Bradley y Hugo se divirtieron mucho en a la estación. Hugo le dio un hueso a",122,1,4,5,6,7,8,18,19,24,25, Hugo, Bradley, Hugo, Hugo, Bradley, Bradley,ablation, Bradley,0.4824,0.4824,0.0009
"Entonces, Pablo y Victor se divirtieron mucho en al hospital. Victor le dio un bocadillo a",103,1,4,5,6,7,8,16,17,24,25, Victor, Pablo, Victor, Victor, Pablo, Pablo,ablation, Pablo,0.6758,0.6758,0.0014
"Más tarde, Daniel y Kelly fueron al hospital. Kelly le dio un bocadillo a",743,1,5,6,7,8,9,12,13,20,21, Kelly, Daniel, Kelly, Kelly, Daniel, Daniel,ablation, Daniel,0.6445,0.6445,0.0034
Los amigos Mario y Hugo encontraron un hueso en a la casa. Hugo se lo dio a,946,1,3,4,5,6,7,16,17,20,21, Hugo, Mario, Hugo, Hugo, Mario, Mario,circuit, Mario,0.582,0.582,0.0004
al hospital al que fueron Kristen y Carlos tenía un bocadillo. Carlos se lo dio a,871,1,6,7,8,9,10,16,17,20,21, Carlos, Kristen, Carlos, Carlos, Kristen, Kristen,ablation, Kristen,0.3848,0.3848,0.0024
"Entonces, Justin y Kimberly tuvieron una larga discusión. Después Kimberly le dijo a",779,1,4,5,6,7,8,18,19,21,22, Kimberly, Justin, Kimberly, Kimberly, Justin, Justin,ablation, Justin,0.5039,0.5039,0.0001
a la oficina al que fueron Carmen y Kenneth tenía un hueso. Kenneth se lo dio a,874,1,8,9,10,11,12,16,17,20,21, Kenneth, Carmen, Kenneth, Kenneth, Carmen, Carmen,ablation, Carmen,0.3789,0.3789,0.0002
"Entonces, Daniel y Rafael estaban trabajando en a la escuela. Rafael decidió darle un beso a",153,1,4,5,6,7,8,17,18,26,27, Rafael, Daniel, Rafael, Rafael, Daniel, Daniel,ablation, Daniel,0.6602,0.6602,0.0002
"Entonces, Kelly y Lola estaban pensando en ir a la oficina. Lola quería darle un balón a",235,1,4,5,6,7,8,18,19,26,27, Lola, Kelly, Lola, Lola, Kelly, Kelly,ablation, su,0.2061,0.1826,0.0008
"Entonces, Eric y Martin fueron a la estación. Martin le dio un bocadillo a",63,1,4,5,6,7,8,13,14,21,22, Martin, Eric, Martin, Martin, Eric, Eric,ablation, Eric,0.5742,0.5742,0.0015
"Después de que María y Martin fueran al restaurante, Martin le dio un hueso a",338,1,5,6,7,8,9,14,15,20,21, Martin, María, Martin, Martin, María, María,ablation, su,0.4297,0.1396,0.0011
"Cuando Travis y Elena consiguieron un collar en al restaurante, Elena decidió dar el objeto a",469,1,3,4,5,6,7,16,17,23,24, Elena, Travis, Elena, Elena, Travis, Travis,ablation, su,0.4512,0.1006,0.0013
"Entonces, Antonio y Rafael tuvieron una larga discusión. Después Rafael le dijo a",808,1,4,5,6,7,8,18,19,21,22, Rafael, Antonio, Rafael, Rafael, Antonio, Antonio,ablation, Antonio,0.6992,0.6992,0.0005
"Entonces, Andrea y Martin tuvieron una larga discusión. Después Martin le dijo a",815,1,4,5,6,7,8,18,19,21,22, Martin, Andrea, Martin, Martin, Andrea, Andrea,circuit, Andrea,0.6328,0.6328,0.0003
"Después de que Paula y Oscar fueran a la tienda, Oscar le dio un refresco a",326,1,5,6,7,8,9,15,16,21,22, Oscar, Paula, Oscar, Oscar, Paula, Paula,ablation, Paula,0.5508,0.5508,0.0014
al hospital al que fueron Roberto y Kelly tenía un balón. Kelly se lo dio a,867,1,6,7,8,9,10,14,15,18,19, Kelly, Roberto, Kelly, Kelly, Roberto, Roberto,ablation, Roberto,0.6641,0.6641,0.0002
Los amigos Jonathan y Rafael encontraron un hueso en al jardín. Rafael se lo dio a,906,1,3,4,5,6,7,17,18,21,22, Rafael, Jonathan, Rafael, Rafael, Jonathan, Jonathan,ablation, Jonathan,0.5117,0.5117,0.0002
"Cuando Cody y Carlos consiguieron un beso en a la tienda, Carlos decidió dárselo a",385,1,3,4,5,6,7,18,19,25,26, Carlos, Cody, Carlos, Carlos, Cody, Cody,ablation, Cody,0.2949,0.2949,0.0004
"Entonces, Cody y Gabriel estaban trabajando en al hospital. Gabriel decidió darle un ordenador a",164,1,4,5,6,7,8,15,16,24,25, Gabriel, Cody, Gabriel, Gabriel, Cody, Cody,ablation, Cody,0.6484,0.6484,0.0005
"Mientras Diana y Paula iban al restaurante, Paula le dio un hueso a",594,1,3,4,5,6,7,12,13,18,19, Paula, Diana, Paula, Paula, Diana, Diana,ablation, su,0.2051,0.1099,0.0006
Los amigos Paula y Sergio encontraron un balón en a la casa. Sergio se lo dio a,947,1,3,4,5,6,7,16,17,20,21, Sergio, Paula, Sergio, Sergio, Paula, Paula,ablation, Paula,0.7305,0.7305,0.0009
"Cuando Pablo y Alejandro consiguieron un bocadillo en a la tienda, Alejandro decidió dárselo a",391,1,3,4,5,6,7,20,21,27,28, Alejandro, Pablo, Alejandro, Alejandro, Pablo, Pablo,circuit, Pablo,0.5586,0.5586,0.0005
"Entonces, Rosa y María tuvieron una larga discusión. Después María le dijo a",823,1,4,5,6,7,8,18,19,21,22, María, Rosa, María, María, Rosa, Rosa,ablation, Rosa,0.6406,0.6406,0.0028
Los amigos Bradley y Gloria encontraron un hueso en al restaurante. Gloria se lo dio a,914,1,3,4,5,6,7,16,17,20,21, Gloria, Bradley, Gloria, Gloria, Bradley, Bradley,ablation, Bradley,0.3594,0.3594,0.0001
Los amigos Hugo y Martin encontraron un beso en al jardín. Martin se lo dio a,905,1,3,4,5,6,7,17,18,21,22, Martin, Hugo, Martin, Martin, Hugo, Hugo,ablation, Hugo,0.7695,0.7695,0.0008
"Mientras Andrea y Dustin iban al jardín, Dustin le dio un bocadillo a",591,1,3,4,5,6,7,13,14,21,22, Dustin, Andrea, Dustin, Dustin, Andrea, Andrea,ablation, Andrea,0.2832,0.2832,0.0011
al hospital al que fueron Gabriel y Laura tenía un refresco. Laura se lo dio a,870,1,6,7,8,9,10,14,15,18,19, Laura, Gabriel, Laura, Laura, Gabriel, Gabriel,circuit, Gabriel,0.7578,0.7578,0.0015
"Después del almuerzo, Felix y Kristen fueron a la oficina. Kristen le dio un ordenador a",684,1,8,9,10,11,12,17,18,23,24, Kristen, Felix, Kristen, Kristen, Felix, Felix,eval, Felix,0.8359,0.8359,0.0
"Entonces, Antonio y Kelly tuvieron una larga discusión, y después Kelly le dijo a",277,1,4,5,6,7,8,19,20,22,23, Kelly, Antonio, Kelly, Kelly, Antonio, Antonio,eval, Antonio,0.6758,0.6758,0.0005
"Más tarde, Diana y Carmen fueron a la oficina. Carmen le dio un beso a",745,1,5,6,7,8,9,14,15,20,21, Carmen, Diana, Carmen, Carmen, Diana, Diana,ablation, Diana,0.3789,0.3789,0.004
"Entonces, Juan y Alan fueron al hospital. Alan le dio un bocadillo a",39,1,4,5,6,7,8,11,12,19,20, Alan, Juan, Alan, Alan, Juan, Juan,eval, Juan,0.625,0.625,0.0001
Los amigos Alejandro y Jaime encontraron un anillo en a la oficina. Jaime se lo dio a,936,1,3,4,5,6,7,17,18,21,22, Jaime, Alejandro, Jaime, Jaime, Alejandro, Alejandro,ablation, Alejandro,0.7148,0.7148,0.0001
"Después de que Elena y Laura fueran al restaurante, Laura le dio un refresco a",342,1,5,6,7,8,9,14,15,20,21, Laura, Elena, Laura, Laura, Elena, Elena,ablation, Elena,0.8008,0.8008,0.0004
"Entonces, José y Eric tuvieron una larga discusión. Después Eric le dijo a",772,1,4,5,6,7,8,18,19,21,22, Eric, José, Eric, Eric, José, José,eval, José,0.5664,0.5664,0.0014
"Más tarde, Bruno y Sergio fueron al restaurante. Sergio le dio un beso a",721,1,5,6,7,8,9,13,14,19,20, Sergio, Bruno, Sergio, Sergio, Bruno, Bruno,circuit, Bruno,0.2832,0.2832,0.0046
"Después de que Jaime y Eric fueran a la estación, Eric le dio un refresco a",382,1,5,6,7,8,9,15,16,21,22, Eric, Jaime, Eric, Eric, Jaime, Jaime,eval, Jaime,0.5391,0.5391,0.0006
Los amigos Dustin y Gabriel encontraron un beso en a la escuela. Gabriel se lo dio a,921,1,3,4,5,6,7,17,18,21,22, Gabriel, Dustin, Gabriel, Gabriel, Dustin, Dustin,ablation, Dustin,0.7188,0.7188,0.0008
"Mientras Jesse y Justin iban al restaurante, Justin le dio un refresco a",598,1,3,4,5,6,7,12,13,18,19, Justin, Jesse, Justin, Justin, Jesse, Jesse,ablation, Jesse,0.6602,0.6602,0.0002
"Entonces, Jeffrey y Ana estaban pensando en ir a la oficina. Ana quería darle un refresco a",238,1,4,5,6,7,8,18,19,26,27, Ana, Jeffrey, Ana, Ana, Jeffrey, Jeffrey,ablation, Jeffrey,0.5703,0.5703,0.0019
"Entonces, Vanessa y Miguel se divirtieron mucho en al jardín. Miguel le dio un ordenador a",76,1,4,5,6,7,8,18,19,24,25, Miguel, Vanessa, Miguel, Miguel, Vanessa, Vanessa,ablation, su,0.3809,0.3809,0.0045
"Entonces, Clara y Isabel estaban trabajando en a la oficina. Isabel decidió darle un collar a",173,1,4,5,6,7,8,17,18,25,26, Isabel, Clara, Isabel, Isabel, Clara, Clara,circuit, Clara,0.5664,0.5664,0.0002
"Después de que Mario y Alan fueran a la estación, Alan le dio un hueso a",378,1,5,6,7,8,9,15,16,21,22, Alan, Mario, Alan, Alan, Mario, Mario,eval, Mario,0.2578,0.2578,0.0002
"Entonces, Rosa y Lola estaban pensando en ir a la oficina. Lola quería darle un hueso a",234,1,4,5,6,7,8,18,19,26,27, Lola, Rosa, Lola, Lola, Rosa, Rosa,ablation, su,0.3066,0.0303,0.0087
"Entonces, Daniel y Samuel estaban trabajando en a la escuela. Samuel decidió darle un bocadillo a",159,1,4,5,6,7,8,17,18,28,29, Samuel, Daniel, Samuel, Samuel, Daniel, Daniel,circuit, Daniel,0.6562,0.6562,0.0008
"Cuando Kevin y Sergio consiguieron un bocadillo en al restaurante, Sergio decidió dar el objeto a",471,1,3,4,5,6,7,19,20,26,27, Sergio, Kevin, Sergio, Sergio, Kevin, Kevin,ablation, Kevin,0.3008,0.3008,0.0013
