prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Then, Jacob and Elizabeth were thinking about going to the garden. Mary wanted to give a basketball to",203,1,3,4,5,6,7,14,15,20,21, Jennifer, Brandon, Jennifer, Jennifer, Brandon, Brandon,ablation, Jacob,0.3594,0.0001,0.0009
"Then, Anthony and Jonathan were working at the hospital. Aaron decided to give a necklace to",165,1,3,4,5,6,7,12,13,18,19, Matthew, Joseph, Matthew, Matthew, Joseph, Joseph,ablation, each,0.2598,0.0007,0.0004
"Afterwards, Richard and Kevin went to the house. Sean gave a computer to",756,1,4,5,6,7,8,12,13,16,17, Joseph, William, Joseph, Joseph, William, William,ablation, Richard,0.498,0.0005,0.0003
The restaurant Charles and Amy went to had a necklace. Kelly gave it to,853,1,3,4,5,6,7,12,13,15,16, Christopher, Kyle, Christopher, Christopher, Kyle, Kyle,ablation, them,0.2598,0.0002,0.0002
"Then, Amy and Jason had a lot of fun at the store. Emily gave a basketball to",67,1,3,4,5,6,7,15,16,19,20, John, Ryan, John, John, Ryan, Ryan,ablation, Amy,0.6914,0.0001,0.0005
"Then, Richard and Jonathan had a long argument. Afterwards Stephen said to",783,1,3,4,5,6,7,12,13,14,15, Ryan, Justin, Ryan, Ryan, Justin, Justin,ablation, Richard,0.2656,0.0001,0.0001
The garden Thomas and Anthony went to had a kiss. Kyle gave it to,841,1,3,4,5,6,7,12,13,15,16, Daniel, Andrew, Daniel, Daniel, Andrew, Andrew,ablation, them,0.4238,0.0006,0.0027
"Then, Eric and Justin were working at the hospital. Kelly decided to give a basketball to",163,1,3,4,5,6,7,12,13,18,19, Matthew, Andrew, Matthew, Matthew, Andrew, Andrew,ablation, Eric,0.2617,0.0001,0.0001
"After the lunch, Rachel and Brian went to the restaurant. Scott gave a drink to",662,1,5,6,7,8,9,13,14,17,18, James, John, James, James, John, John,eval, Rachel,0.4434,0.0006,0.0006
"After the lunch, Aaron and Mark went to the store. Alexander gave a computer to",644,1,5,6,7,8,9,13,14,17,18, Elizabeth, Kevin, Elizabeth, Elizabeth, Kevin, Kevin,circuit, Aaron,0.6172,0.0006,0.0001
"Then, Jose and Eric went to the garden. Alexander gave a computer to",12,1,3,4,5,6,7,11,12,15,16, Sarah, Anthony, Sarah, Sarah, Anthony, Anthony,circuit, Jose,0.4961,0.0002,0.0006
"Then, Amy and Kyle were working at the house. Mark decided to give a computer to",180,1,3,4,5,6,7,12,13,18,19, Jennifer, Adam, Jennifer, Jennifer, Adam, Adam,ablation, Amy,0.3203,0.0006,0.0003
"Then, Stephen and Amy had a long argument. Afterwards Patrick said to",829,1,3,4,5,6,7,12,13,14,15, Robert, Rachel, Robert, Robert, Rachel, Rachel,ablation, Stephen,0.1914,0.0008,0.001
Friends Amy and Elizabeth found a drink at the restaurant. Sean gave it to,918,1,2,3,4,5,6,12,13,15,16, Matthew, Jonathan, Matthew, Matthew, Jonathan, Jonathan,eval, them,0.4844,0.0001,0.0002
"Then, Amy and Kyle had a lot of fun at the house. Scott gave a computer to",116,1,3,4,5,6,7,15,16,19,20, James, Joseph, James, James, Joseph, Joseph,circuit, Amy,0.5742,0.0,0.0002
"When Steven and Eric got a kiss at the house, Mark decided to give it to",433,1,2,3,4,5,6,12,13,17,18, Christopher, Sarah, Christopher, Christopher, Sarah, Sarah,ablation, them,0.1494,0.0029,0.0009
"Then, Emily and Thomas were working at the office. Jamie decided to give a necklace to",173,1,3,4,5,6,7,12,13,18,19, Daniel, Anthony, Daniel, Daniel, Anthony, Anthony,eval, Emily,0.3945,0.0002,0.001
"Then, John and Robert went to the office. Jose gave a necklace to",45,1,3,4,5,6,7,11,12,15,16, Matthew, James, Matthew, Matthew, James, James,ablation, John,0.291,0.0008,0.0001
"After Emily and Adam went to the restaurant, Mary gave a bone to",338,1,2,3,4,5,6,10,11,14,15, Christopher, Joseph, Christopher, Christopher, Joseph, Joseph,circuit, Emily,0.3574,0.0001,0.0001
The hospital Kyle and Elizabeth went to had a kiss. Kelly gave it to,865,1,3,4,5,6,7,12,13,15,16, Jessica, Justin, Jessica, Jessica, Justin, Justin,ablation, her,0.1562,0.0017,0.0009
"When Tyler and Patrick got a snack at the garden, Alexander decided to give the snack to",463,1,2,3,4,5,6,12,13,18,19, Andrew, Ryan, Andrew, Andrew, Ryan, Ryan,ablation, the,0.1436,0.0009,0.0003
Friends Crystal and Adam found a bone at the house. Emily gave it to,946,1,2,3,4,5,6,12,13,15,16, Robert, Eric, Robert, Robert, Eric, Eric,ablation, them,0.2197,0.0001,0.0001
"After the lunch, Stephen and Justin went to the restaurant. Jamie gave a bone to",658,1,5,6,7,8,9,13,14,17,18, James, John, James, James, John, John,ablation, Stephen,0.5586,0.0005,0.0004
"Then, Michelle and Richard had a long argument, and afterwards Mark said to",286,1,3,4,5,6,7,13,14,15,16, Justin, Sarah, Justin, Justin, Sarah, Sarah,ablation, them,0.1826,0.0019,0.0002
"Then, Amy and Steven were thinking about going to the garden. Aaron wanted to give a snack to",207,1,3,4,5,6,7,14,15,20,21, Jennifer, Jason, Jennifer, Jennifer, Jason, Jason,ablation, Amy,0.3867,0.0003,0.0002
"Then, Elizabeth and Justin had a long argument, and afterwards Alexander said to",317,1,3,4,5,6,7,13,14,15,16, Michael, Joseph, Michael, Michael, Joseph, Joseph,ablation, Elizabeth,0.2852,0.0012,0.0011
"Then, Amy and Adam were working at the garden. Mark decided to give a snack to",143,1,3,4,5,6,7,12,13,18,19, Christopher, David, Christopher, Christopher, David, David,circuit, Amy,0.2812,0.0001,0.0
"Then, Jamie and Jason were working at the garden. Jose decided to give a basketball to",139,1,3,4,5,6,7,12,13,18,19, Christopher, Andrew, Christopher, Christopher, Andrew, Andrew,eval, Jamie,0.3242,0.0002,0.0
"While Charles and Jeremy were commuting to the garden, Tyler gave a kiss to",585,1,2,3,4,5,6,11,12,15,16, John, Brandon, John, John, Brandon, Brandon,ablation, his,0.1465,0.0007,0.002
Friends Laura and Elizabeth found a ring at the school. Aaron gave it to,920,1,2,3,4,5,6,12,13,15,16, Jennifer, Eric, Jennifer, Jennifer, Eric, Eric,ablation, the,0.1162,0.0015,0.0008
"While Charles and Aaron were working at the garden, Alexander gave a ring to",520,1,2,3,4,5,6,11,12,15,16, Brandon, Jason, Brandon, Brandon, Jason, Jason,eval, Charles,0.1318,0.0007,0.0002
"Then, Scott and Crystal were working at the house. Jose decided to give a necklace to",181,1,3,4,5,6,7,12,13,18,19, Jessica, Kyle, Jessica, Jessica, Kyle, Kyle,eval, Crystal,0.293,0.0002,0.0054
Friends Crystal and Justin found a basketball at the garden. Sean gave it to,907,1,2,3,4,5,6,12,13,15,16, Jessica, Matthew, Jessica, Jessica, Matthew, Matthew,ablation, them,0.5703,0.0003,0.0009
"Afterwards, Patrick and Stephen went to the restaurant. Jamie gave a necklace to",725,1,4,5,6,7,8,12,13,16,17, Joseph, William, Joseph, Joseph, William, William,ablation, Patrick,0.3652,0.0013,0.0003
"Then, Kelly and Aaron had a lot of fun at the hospital. Tyler gave a necklace to",101,1,3,4,5,6,7,15,16,19,20, Matthew, David, Matthew, Matthew, David, David,ablation, Kelly,0.4668,0.0003,0.0002
"Then, Sean and Amy were working at the school. Scott decided to give a drink to",158,1,3,4,5,6,7,12,13,18,19, Jonathan, Eric, Jonathan, Jonathan, Eric, Eric,ablation, Amy,0.1875,0.0003,0.0
"While Aaron and Crystal were commuting to the station, Jose gave a snack to",639,1,2,3,4,5,6,11,12,15,16, Justin, Anthony, Justin, Justin, Anthony, Anthony,ablation, Aaron,0.2168,0.0004,0.0001
"Then, Steven and Eric had a long argument. Afterwards Richard said to",822,1,3,4,5,6,7,12,13,14,15, Michael, Andrew, Michael, Michael, Andrew, Andrew,circuit, Steven,0.2852,0.0013,0.0028
"Then, Kelly and Jamie were thinking about going to the garden. Mary wanted to give a basketball to",203,1,3,4,5,6,7,14,15,20,21, Joseph, Jacob, Joseph, Joseph, Jacob, Jacob,circuit, Kelly,0.1758,0.0003,0.0004
"After the lunch, Stephen and Charles went to the restaurant. Alexander gave a kiss to",657,1,5,6,7,8,9,13,14,17,18, Steven, Michelle, Steven, Steven, Michelle, Michelle,ablation, his,0.209,0.0006,0.0014
"While Aaron and Justin were working at the school, Kelly gave a computer to",540,1,2,3,4,5,6,11,12,15,16, Daniel, David, Daniel, Daniel, David, David,ablation, Aaron,0.1738,0.0021,0.0006
Friends Amy and Kevin found a drink at the station. Paul gave it to,958,1,2,3,4,5,6,12,13,15,16, Andrew, Ryan, Andrew, Andrew, Ryan, Ryan,circuit, them,0.668,0.0002,0.0002
"While Tyler and Andrew were commuting to the restaurant, Jose gave a computer to",596,1,2,3,4,5,6,11,12,15,16, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,circuit, Tyler,0.1777,0.0013,0.0014
"Then, Laura and Adam went to the garden. Charles gave a drink to",14,1,3,4,5,6,7,11,12,15,16, Joseph, Justin, Joseph, Joseph, Justin, Justin,ablation, the,0.3398,0.0,0.0001
"Then, Jamie and Charles had a lot of fun at the garden. Kelly gave a bone to",74,1,3,4,5,6,7,15,16,19,20, Robert, Anthony, Robert, Robert, Anthony, Anthony,ablation, Jamie,0.1836,0.0001,0.0002
"When Mark and Adam got a basketball at the hospital, Jamie decided to give it to",419,1,2,3,4,5,6,12,13,17,18, Brandon, Sarah, Brandon, Brandon, Sarah, Sarah,ablation, them,0.2051,0.0017,0.0006
"Then, Richard and Daniel had a long argument, and afterwards Emily said to",276,1,3,4,5,6,7,13,14,15,16, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, them,0.2031,0.0001,0.0004
"Then, Jamie and Rachel were thinking about going to the station. Scott wanted to give a computer to",252,1,3,4,5,6,7,14,15,20,21, James, Thomas, James, James, Thomas, Thomas,ablation, the,0.3867,0.0005,0.001
"While Sean and Michelle were working at the school, Lisa gave a drink to",542,1,2,3,4,5,6,11,12,15,16, Jonathan, Steven, Jonathan, Jonathan, Steven, Steven,circuit, a,0.1543,0.0007,0.0003
"When Robert and David got a drink at the school, Jamie decided to give it to",414,1,2,3,4,5,6,12,13,17,18, Jessica, Jennifer, Jessica, Jessica, Jennifer, Jennifer,ablation, them,0.2031,0.0007,0.0013
The restaurant Kelly and Ryan went to had a bone. Scott gave it to,850,1,3,4,5,6,7,12,13,15,16, Robert, John, Robert, Robert, John, John,ablation, Kelly,0.1973,0.0008,0.0001
The store Kyle and Steven went to had a snack. Patrick gave it to,839,1,3,4,5,6,7,12,13,15,16, Jessica, Justin, Jessica, Jessica, Justin, Justin,ablation, them,0.3242,0.0004,0.0004
"Then, Eric and Anthony had a long argument, and afterwards Mark said to",301,1,3,4,5,6,7,13,14,15,16, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,eval, them,0.2314,0.0001,0.0005
"Then, Stephen and Thomas had a long argument. Afterwards Scott said to",794,1,3,4,5,6,7,12,13,14,15, Ryan, William, Ryan, Ryan, William, William,ablation, Stephen,0.2197,0.0016,0.0004
"While Crystal and Steven were commuting to the office, Alexander gave a kiss to",617,1,2,3,4,5,6,11,12,15,16, Jessica, Joseph, Jessica, Jessica, Joseph, Joseph,ablation, Crystal,0.1934,0.0008,0.0055
"Afterwards, Richard and Rachel went to the garden. Lisa gave a basketball to",715,1,4,5,6,7,8,12,13,16,17, Jessica, Joseph, Jessica, Jessica, Joseph, Joseph,ablation, Richard,0.4824,0.0001,0.0002
"While Mary and Paul were working at the house, Jose gave a necklace to",565,1,2,3,4,5,6,11,12,15,16, Daniel, William, Daniel, Daniel, William, William,circuit, Mary,0.3027,0.0002,0.0002
"Then, Scott and Steven were working at the station. Jose decided to give a drink to",190,1,3,4,5,6,7,12,13,18,19, James, Joseph, James, James, Joseph, Joseph,ablation, Scott,0.2969,0.0002,0.0001
"Then, Kevin and Brian had a long argument. Afterwards Jamie said to",787,1,3,4,5,6,7,12,13,14,15, Jennifer, John, Jennifer, Jennifer, John, John,circuit, Kevin,0.3613,0.001,0.0001
"Then, Paul and Jeremy were thinking about going to the restaurant. Jose wanted to give a ring to",208,1,3,4,5,6,7,14,15,20,21, Sarah, Michelle, Sarah, Sarah, Michelle, Michelle,ablation, his,0.1953,0.0022,0.0067
"Then, Tyler and Justin had a lot of fun at the hospital. Mary gave a computer to",100,1,3,4,5,6,7,15,16,19,20, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, the,0.2354,0.0001,0.0004
"Then, Kelly and Jonathan went to the station. Scott gave a computer to",60,1,3,4,5,6,7,11,12,15,16, Robert, William, Robert, Robert, William, William,ablation, Kelly,0.2969,0.0004,0.0004
"Then, Kyle and Steven went to the office. Jose gave a necklace to",45,1,3,4,5,6,7,11,12,15,16, James, Adam, James, James, Adam, Adam,ablation, Kyle,0.4453,0.0002,0.0002
"Then, Tyler and Richard were working at the garden. Jose decided to give a necklace to",141,1,3,4,5,6,7,12,13,18,19, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,ablation, Tyler,0.2715,0.0014,0.0001
"While Stephen and Emily were commuting to the hospital, Tyler gave a snack to",615,1,2,3,4,5,6,11,12,15,16, Jennifer, John, Jennifer, Jennifer, John, John,ablation, a,0.293,0.0014,0.0002
"Then, Paul and Jamie had a long argument. Afterwards Alexander said to",802,1,3,4,5,6,7,12,13,14,15, Elizabeth, Kyle, Elizabeth, Elizabeth, Kyle, Kyle,ablation, Paul,0.4102,0.0001,0.0008
"Then, Kyle and Thomas had a long argument, and afterwards Mark said to",274,1,3,4,5,6,7,13,14,15,16, Jason, Brian, Jason, Jason, Brian, Brian,ablation, Kyle,0.2373,0.0009,0.0007
"Then, Crystal and Kevin were working at the station. Paul decided to give a drink to",190,1,3,4,5,6,7,12,13,18,19, Michael, Adam, Michael, Michael, Adam, Adam,ablation, Crystal,0.3086,0.0002,0.0003
Friends Paul and Jacob found a ring at the house. Jose gave it to,944,1,2,3,4,5,6,12,13,15,16, David, Adam, David, David, Adam, Adam,ablation, them,0.2578,0.0004,0.0018
"Afterwards, Robert and David went to the house. Charles gave a necklace to",757,1,4,5,6,7,8,12,13,16,17, Michael, Daniel, Michael, Michael, Daniel, Daniel,ablation, Robert,0.4492,0.0009,0.0007
"Afterwards, Charles and Aaron went to the hospital. Mary gave a computer to",740,1,4,5,6,7,8,12,13,16,17, James, Andrew, James, James, Andrew, Andrew,ablation, the,0.2949,0.0003,0.0048
The hospital Emily and Mark went to had a ring. Lisa gave it to,864,1,3,4,5,6,7,12,13,15,16, Jessica, Justin, Jessica, Jessica, Justin, Justin,ablation, them,0.25,0.0002,0.0008
"When Patrick and Thomas got a computer at the house, Alexander decided to give it to",436,1,2,3,4,5,6,12,13,17,18, Anthony, Steven, Anthony, Anthony, Steven, Steven,ablation, his,0.1963,0.001,0.0007
"Then, Jose and Jamie had a long argument. Afterwards Alexander said to",791,1,3,4,5,6,7,12,13,14,15, Kevin, Jacob, Kevin, Kevin, Jacob, Jacob,ablation, Jose,0.2441,0.0002,0.0003
"Then, Emily and Robert went to the garden. Mary gave a snack to",15,1,3,4,5,6,7,11,12,15,16, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,circuit, Emily,0.4336,0.0002,0.0002
"After the lunch, Mark and Jeremy went to the hospital. Patrick gave a bone to",674,1,5,6,7,8,9,13,14,17,18, Robert, Eric, Robert, Robert, Eric, Eric,ablation, Mark,0.4316,0.0001,0.0001
"When Aaron and Anthony got a ring at the station, Tyler decided to give it to",440,1,2,3,4,5,6,12,13,17,18, John, Jonathan, John, John, Jonathan, Jonathan,circuit, his,0.167,0.0004,0.0024
"Then, Jeremy and Jonathan had a long argument. Afterwards Mary said to",775,1,3,4,5,6,7,12,13,14,15, John, Jason, John, John, Jason, Jason,ablation, them,0.2715,0.0009,0.0041
"Then, Elizabeth and Brandon were working at the store. Michelle decided to give a snack to",135,1,3,4,5,6,7,12,13,18,19, Daniel, Ryan, Daniel, Daniel, Ryan, Ryan,ablation, the,0.2012,0.0001,0.0001
"Then, Sarah and Jason were working at the hospital. Aaron decided to give a ring to",160,1,3,4,5,6,7,12,13,18,19, James, Joseph, James, James, Joseph, Joseph,ablation, Sarah,0.5273,0.0001,0.0003
"While Rachel and Steven were commuting to the school, Amy gave a kiss to",601,1,2,3,4,5,6,11,12,15,16, Matthew, Jason, Matthew, Matthew, Jason, Jason,circuit, Steven,0.4336,0.0008,0.0004
"While Rachel and Kevin were commuting to the house, Aaron gave a ring to",624,1,2,3,4,5,6,11,12,15,16, Christopher, William, Christopher, Christopher, William, William,circuit, Rachel,0.2734,0.0006,0.0003
Friends Jamie and Patrick found a necklace at the restaurant. Kelly gave it to,917,1,2,3,4,5,6,12,13,15,16, Adam, Kyle, Adam, Adam, Kyle, Kyle,ablation, them,0.332,0.0002,0.0003
"Then, Patrick and Jeremy had a long argument, and afterwards Tyler said to",274,1,3,4,5,6,7,13,14,15,16, David, Andrew, David, David, Andrew, Andrew,eval, Patrick,0.1719,0.0009,0.0036
"Then, Elizabeth and Anthony were working at the restaurant. Jamie decided to give a ring to",144,1,3,4,5,6,7,12,13,18,19, Matthew, Ryan, Matthew, Matthew, Ryan, Ryan,ablation, Elizabeth,0.3477,0.0004,0.0008
"After Jeremy and Kevin went to the school, Scott gave a kiss to",345,1,2,3,4,5,6,10,11,14,15, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,ablation, Jeremy,0.3711,0.0014,0.0001
"While Kevin and Elizabeth were working at the office, Charles gave a ring to",552,1,2,3,4,5,6,11,12,15,16, Daniel, Anthony, Daniel, Daniel, Anthony, Anthony,ablation, Elizabeth,0.1738,0.0006,0.001
"Then, Aaron and Amy were working at the garden. Jamie decided to give a computer to",140,1,3,4,5,6,7,12,13,18,19, Robert, Sarah, Robert, Robert, Sarah, Sarah,circuit, the,0.1846,0.0017,0.0008
"When Paul and Jeremy got a computer at the garden, Scott decided to give the computer to",460,1,2,3,4,5,6,12,13,18,19, Joseph, William, Joseph, Joseph, William, William,ablation, the,0.1118,0.0014,0.0007
"Then, Michelle and Justin were working at the hospital. Aaron decided to give a ring to",160,1,3,4,5,6,7,12,13,18,19, Michael, Jennifer, Michael, Michael, Jennifer, Jennifer,ablation, Michelle,0.4434,0.003,0.0028
"When Emily and Mark got a bone at the station, Jamie decided to give the bone to",506,1,2,3,4,5,6,12,13,18,19, John, Richard, John, John, Richard, Richard,circuit, the,0.1436,0.0001,0.0006
Friends Paul and Sean found a ring at the restaurant. Alexander gave it to,912,1,2,3,4,5,6,12,13,15,16, William, Kevin, William, William, Kevin, Kevin,ablation, Paul,0.1934,0.0008,0.0012
"After Kyle and Adam went to the school, Mary gave a necklace to",349,1,2,3,4,5,6,10,11,14,15, Andrew, William, Andrew, Andrew, William, William,ablation, Kyle,0.543,0.0001,0.0001
"After the lunch, Rachel and Kyle went to the office. Jose gave a kiss to",681,1,5,6,7,8,9,13,14,17,18, David, James, David, David, James, James,ablation, Rachel,0.5859,0.0002,0.0003
"Then, Jeremy and Anthony had a lot of fun at the school. Jamie gave a drink to",94,1,3,4,5,6,7,15,16,19,20, Joseph, William, Joseph, Joseph, William, William,ablation, Jeremy,0.3965,0.0005,0.0004
"Then, Stephen and Eric had a lot of fun at the school. Patrick gave a ring to",88,1,3,4,5,6,7,15,16,19,20, Jason, Brian, Jason, Jason, Brian, Brian,eval, Stephen,0.2578,0.0011,0.0004
The house Steven and Anthony went to had a bone. Alexander gave it to,882,1,3,4,5,6,7,12,13,15,16, Matthew, Jonathan, Matthew, Matthew, Jonathan, Jonathan,circuit, them,0.248,0.0005,0.0007
"Then, Paul and Jamie had a long argument. Afterwards Tyler said to",778,1,3,4,5,6,7,12,13,14,15, James, Jacob, James, James, Jacob, Jacob,ablation, Paul,0.3418,0.0002,0.0009
"Then, Sean and Emily had a long argument, and afterwards Mary said to",299,1,3,4,5,6,7,13,14,15,16, Jonathan, Amy, Jonathan, Jonathan, Amy, Amy,ablation, them,0.1729,0.0015,0.0003
"Then, Laura and Kevin had a long argument, and afterwards Jeremy said to",318,1,3,4,5,6,7,13,14,15,16, John, Elizabeth, John, John, Elizabeth, Elizabeth,ablation, Laura,0.3145,0.0004,0.0019
"When Sean and Charles got a ring at the restaurant, Jamie decided to give it to",400,1,2,3,4,5,6,12,13,17,18, Eric, Emily, Eric, Eric, Emily, Emily,ablation, Sean,0.1001,0.0013,0.001
The garden Aaron and Michelle went to had a necklace. Kelly gave it to,845,1,3,4,5,6,7,12,13,15,16, Jessica, Laura, Jessica, Jessica, Laura, Laura,eval, them,0.2637,0.0005,0.0012
The garden Kevin and Adam went to had a snack. Michelle gave it to,847,1,3,4,5,6,7,12,13,15,16, Andrew, Brian, Andrew, Andrew, Brian, Brian,ablation, them,0.4023,0.0008,0.0002
"After Jeremy and Andrew went to the store, Scott gave a snack to",327,1,2,3,4,5,6,10,11,14,15, David, Joseph, David, David, Joseph, Joseph,ablation, Jeremy,0.2793,0.0012,0.0006
The house Charles and Joseph went to had a kiss. Lisa gave it to,881,1,3,4,5,6,7,12,13,15,16, Jennifer, David, Jennifer, Jennifer, David, David,ablation, them,0.2871,0.0023,0.0003
"After Crystal and Amy went to the office, Scott gave a snack to",367,1,2,3,4,5,6,10,11,14,15, Brian, Anthony, Brian, Brian, Anthony, Anthony,ablation, Crystal,0.2334,0.0004,0.0004
"After the lunch, Jonathan and Justin went to the school. Stephen gave a snack to",671,1,5,6,7,8,9,13,14,17,18, Jessica, John, Jessica, Jessica, John, John,circuit, Jonathan,0.5273,0.0033,0.0008
"While Richard and William were commuting to the house, Amy gave a necklace to",629,1,2,3,4,5,6,11,12,15,16, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, a,0.0938,0.0013,0.0009
"Then, Stephen and Jeremy went to the house. Sean gave a necklace to",53,1,3,4,5,6,7,11,12,15,16, Joseph, Crystal, Joseph, Joseph, Crystal, Crystal,eval, Stephen,0.21,0.0001,0.0008
"Then, Thomas and Kevin were thinking about going to the hospital. Kyle wanted to give a drink to",230,1,3,4,5,6,7,14,15,20,21, Daniel, Jason, Daniel, Daniel, Jason, Jason,circuit, the,0.2129,0.0014,0.0017
"Then, Scott and Sean had a long argument. Afterwards Alexander said to",776,1,3,4,5,6,7,12,13,14,15, Andrew, Thomas, Andrew, Andrew, Thomas, Thomas,eval, Scott,0.2197,0.0019,0.0017
"After Mark and Amy went to the restaurant, Lisa gave a basketball to",339,1,2,3,4,5,6,10,11,14,15, Robert, Steven, Robert, Robert, Steven, Steven,ablation, Amy,0.4102,0.0001,0.0001
"When Mark and Joseph got a basketball at the restaurant, Paul decided to give the basketball to",467,1,2,3,4,5,6,12,13,18,19, James, John, James, James, John, John,ablation, Mark,0.2988,0.0058,0.0026
"While Mary and Richard were working at the house, Lisa gave a computer to",564,1,2,3,4,5,6,11,12,15,16, Jessica, James, Jessica, Jessica, James, James,ablation, the,0.1357,0.0023,0.0009
"Then, Jacob and Justin had a long argument. Afterwards Jamie said to",826,1,3,4,5,6,7,12,13,14,15, Michael, Joseph, Michael, Michael, Joseph, Joseph,ablation, Jacob,0.2031,0.0007,0.0018
"Then, Richard and Steven went to the store. Mary gave a necklace to",5,1,3,4,5,6,7,11,12,15,16, John, Joseph, John, John, Joseph, Joseph,circuit, Richard,0.2373,0.0018,0.0076
"After Jeremy and Kevin went to the hospital, Paul gave a ring to",352,1,2,3,4,5,6,10,11,14,15, Christopher, Andrew, Christopher, Christopher, Andrew, Andrew,ablation, Jeremy,0.0894,0.0002,0.0002
"While Emily and Amy were working at the restaurant, Stephen gave a bone to",530,1,2,3,4,5,6,11,12,15,16, Jason, Adam, Jason, Jason, Adam, Adam,ablation, Emily,0.2715,0.0004,0.0003
"When William and John got a ring at the store, Steven decided to give it to",384,1,2,3,4,5,6,12,13,17,18, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, his,0.1992,0.0032,0.003
"Then, Patrick and Richard had a lot of fun at the office. Jose gave a basketball to",107,1,3,4,5,6,7,15,16,19,20, Christopher, David, Christopher, Christopher, David, David,ablation, Patrick,0.4824,0.0021,0.0004
"When Anthony and Sarah got a ring at the store, Amy decided to give the ring to",448,1,2,3,4,5,6,12,13,18,19, Joseph, Ryan, Joseph, Joseph, Ryan, Ryan,ablation, her,0.2539,0.0023,0.0013
"After the lunch, Michelle and Eric went to the garden. Paul gave a necklace to",653,1,5,6,7,8,9,13,14,17,18, Brandon, Sarah, Brandon, Brandon, Sarah, Sarah,ablation, Michelle,0.5508,0.0035,0.0
"Afterwards, Crystal and Laura went to the house. Tyler gave a basketball to",755,1,4,5,6,7,8,12,13,16,17, Matthew, John, Matthew, Matthew, John, John,ablation, Crystal,0.6484,0.0011,0.0001
"Then, Sean and Brandon had a long argument, and afterwards Alexander said to",293,1,3,4,5,6,7,13,14,15,16, David, Joseph, David, David, Joseph, Joseph,eval, them,0.2197,0.0021,0.004
"Then, Richard and Rachel were working at the house. Amy decided to give a snack to",183,1,3,4,5,6,7,12,13,18,19, Jessica, David, Jessica, Jessica, David, David,ablation, the,0.2871,0.0006,0.0001
"Then, Elizabeth and Anthony were thinking about going to the house. Mary wanted to give a ring to",240,1,3,4,5,6,7,14,15,20,21, Ryan, Sarah, Ryan, Ryan, Sarah, Sarah,ablation, Elizabeth,0.3125,0.0025,0.0001
"When Kelly and Jacob got a computer at the house, Scott decided to give it to",436,1,2,3,4,5,6,12,13,17,18, Joseph, Jason, Joseph, Joseph, Jason, Jason,ablation, them,0.2354,0.0019,0.0006
"Then, Jamie and Aaron were thinking about going to the station. Tyler wanted to give a snack to",255,1,3,4,5,6,7,14,15,20,21, Michael, William, Michael, Michael, William, William,ablation, the,0.4004,0.0003,0.0007
"Afterwards, Amy and James went to the restaurant. Patrick gave a snack to",727,1,4,5,6,7,8,12,13,16,17, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, Amy,0.3789,0.0007,0.0006
"Then, Laura and Elizabeth were working at the restaurant. Michelle decided to give a bone to",146,1,3,4,5,6,7,12,13,18,19, Andrew, Justin, Andrew, Andrew, Justin, Justin,ablation, each,0.3027,0.0,0.0001
"Then, Jamie and Andrew had a lot of fun at the house. Scott gave a necklace to",117,1,3,4,5,6,7,15,16,19,20, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,circuit, Jamie,0.5664,0.0013,0.0
"Then, Amy and Eric were working at the hospital. Tyler decided to give a computer to",164,1,3,4,5,6,7,12,13,18,19, Robert, William, Robert, Robert, William, William,ablation, the,0.5117,0.0,0.0001
The school Jacob and Michelle went to had a bone. Stephen gave it to,858,1,3,4,5,6,7,12,13,15,16, Christopher, James, Christopher, Christopher, James, James,ablation, Jacob,0.3711,0.0012,0.0003
"Then, Stephen and Emily had a long argument, and afterwards Mary said to",264,1,3,4,5,6,7,13,14,15,16, Brandon, Sarah, Brandon, Brandon, Sarah, Sarah,ablation, Stephen,0.1836,0.0019,0.0
"Then, Emily and Crystal were thinking about going to the office. Lisa wanted to give a basketball to",235,1,3,4,5,6,7,14,15,20,21, Robert, Richard, Robert, Robert, Richard, Richard,circuit, Emily,0.1514,0.0005,0.001
"While Mary and Tyler were commuting to the school, Lisa gave a snack to",607,1,2,3,4,5,6,11,12,15,16, Patrick, Kelly, Patrick, Patrick, Kelly, Kelly,ablation, Mary,0.1914,0.0003,0.0002
"After Kelly and Mark went to the store, Jose gave a ring to",320,1,2,3,4,5,6,10,11,14,15, Rachel, Jeremy, Rachel, Rachel, Jeremy, Jeremy,ablation, Kelly,0.1992,0.0001,0.0021
